Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City State Zip,Inspection Date,Inspection Type,Results,Violations
2015293,HAROLD'S CHICKEN 57 LLC.,HAROLD'S CHICKEN,2363519,Restaurant,Risk 1 (High),6606 W NORTH AVE ,"Chicago,IL,60707",05/04/2017,Canvass,Fail,"30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: Found food items not properly dated in walk in cooler, and reach in cooler in kitchen prep area, must properly date food items in walk in cooler, and reach in cooler in kitchen prep area. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: Missing caulk around 3 compartment sink, shall be provided. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: Walk in cooler shelving/racks not clean, had excess food debris, need detailed cleaning(crevices).
Prep tables lower shelving not clean, need detailed cleaning(crevices). | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: Walk in cooler floor under storage shelving/racks not clean, need detailed cleaning(corners). | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Walls by deep fryer had peeling paint/exposed plaster shall be repaired/sealed.
Walls by walk in cooler areas and by deep fryer not clean, need detailed cleaning, food splattering removed.  | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: Found/observed rear exit door in rear kitchen area not rodent proofed, door had 1/4 inch, to 1/2 inch on bottom of door citation 7-38-020, serious violation."
2049319,LA CUCHARA,LA CUCHARA,2157659,Restaurant,Risk 1 (High),1521-1523 W MADISON ST ,"Chicago,IL,60607",04/26/2017,Complaint,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: USING GARBAGE BAGS FOR FOOD STORAGE, MUST RESTRICT AND PROVIDE FOOD GRADE BAGS TO STORE FOODS, | 45. FOOD HANDLER REQUIREMENTS MET - Comments: FOOD HANDLER REQUIREMENTS NOT MET. INSTRUCTED TO PROVIDE PROPER RECORDS, 
 | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: WALL BY FRONT FIRST FLOOR BAR AREA IN POOR REPAIR, CHIPPING PAINT, INSTRUCTED TO RESEAL, | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: THE FOLLOWING IN NEED OF CLEANING: INSIDE OF FRYERS INSTRUCTED TO REMOVE GREASE AND INTERIOR OF ALL ICE MACHINE, MUST CLEAN AND MAINTAIN AT ALL TIMES. "
1974294,Manierre,Manierre,24311,School,Risk 1 (HIGH),1420 N Hudson (432W) ,"CHESTNUT STREET,IL,60610",04/25/2017,Canvass,Pass w/ Conditions,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: DURING INSPECTION FOUND THE SCREEN DOOR IN THE KITCHEN TAPED UP AROUND ENTIRE WINDOW OF SCREEN DOOR(IN WORKING ORDER AT THIS TIME). MUST REPAIR SO AS TO BE IN GOOD REPAIR WITH SMOOTH EDGES. ALL SURFACES MUST BE SMOOTH AND EASILY CLEANABLE. MUST REPLACE SCREEN SO AS NOT TO HAVE ANY TAPED AROUND WINDOW FRAME.
FOUND ONE OF TWO HAND DRYERS IN THE GIRLS RESTROOM ON THE WEST SIDE OF THE BUILDING NOT IN WORKING ORDER. MUST REPAIR THE HAND DRYER ON THE RIGHT HAND SIDE IN THE GIRLS RESTROOM ON THE WEST SIDE OF THE BUILDING. | 27. TOILET ROOMS ENCLOSED CLEAN, PROVIDED WITH HAND CLEANSER, SANITARY HAND DRYING DEVICES AND PROPER WASTE RECEPTACLES - Comments: DURING INSPECTION FOUND NON-WORKING HAND DRYERS IN THE BOYS RESTROOM 2ND FLOOR EAST SIDE OF THE BUILDING. INSTRUCTED TO REPAIR.INSTRUCTED BUILDING TO PROVIDE PAPER TOWELS AS SAID RESTROOM AT THIS TIME.PAPER TOWELS PROVIDED AT THIS TIME. CDI. NO CITATION ISSUED."
2028665,BOP BAR KOREAN FOOD,BOP BAR KOREAN FOOD,2438187,Mobile Food Preparer,Risk 2 (Medium),239 GOLF MILL CENTER STE 322,"NILES NILES,IL,60714",04/20/2017,Canvass,Pass w/ Conditions,"38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: LEAKY PIPES AT HOT WATER TANK, INSTRUCTED TO REPAIR. | 42. APPROPRIATE METHOD OF HANDLING OF FOOD (ICE) HAIR RESTRAINTS AND CLEAN APPAREL WORN - Comments: FOOD HANDLER NOT WEARING HAIR RESTRAINT, INSTRUCTED TO WEAR. | 9. WATER SOURCE: SAFE, HOT & COLD UNDER CITY PRESSURE - Comments: FOUND NO RUNNING HOT AND COLD WATER AT ALL SINKS WHILE EMPLOYEES PREPARING AND SERVING FOOD, INSTRUCTED TO KEEP ALL SINK IN GOOD WORKING ORDER PROVIDED WITH HOT AND COLD WATER DURING FOOD PREPARATION, CRITICAL CITATION ISSUED 7-38-030, MGR WAS ABLE TO TURN HOT AND COLD WATER BY THE END OF INSPECTION"
2028349,KITCHFIX,KITCHFIX GOLD COAST,2418085,Restaurant,Risk 1 (Medium),1165 N STATE ST ,",IL,",04/14/2017,Complaint,Pass,"42. APPROPRIATE METHOD OF HANDLING OF FOOD (ICE) HAIR RESTRAINTS AND CLEAN APPAREL WORN - Comments: OBSERVED FOOD HANDLER'S NOT WEARING HAIR RESTRAINTS IN FOOD PREP AREA.MUST ALWAYS PROVIDE PROPER HAIR RESTRAINTS IN FOOD PREP AREAS AT ALL TIMES. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: FOUND NO BACK FLOW PREVENTOR AT THE MOP SINK IN THE REAR CLOSET.MUST PROVIDE A BACK FLOW PREVENTOR. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: FOUND GOBBI BERRIES, SLICED COCONUT SPRINKLES AND OTHER SPICES NOT LABELED IN SMALL TALL PLASTIC FOOD STORAGE CONTAINERS. All food not stored in the original container shall be stored in properly labeled containers.MUST PROVIDE."
2010136,AUNTIE VEE'S CUPCAKES & DESSERTS,AUNTIE VEE'S CUPCAKES & DESSERTS,2314388,Mobile Food Dispenser,Risk 3 (Low),1020 W DEVON ,"ELK GROVE VILLAGE,IL,60007",04/11/2017,Canvass,Pass,
1974257,Franklin Magnet,Franklin Fine Arts Magnet School,29081,School,Risk 1 (High),225 W Evergreen ST ,"Chicago,IL,60610",04-06-2017,Canvass,Pass,"38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: FOUND A LEAK UNDER THE HAND WASHING SINK IN THE KITCHEN. MUST REPAIR AND MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: FOUND PEELING PAINT AT THE CEILING IN THE GIRLS RESTROOM ON THE 1ST FLOOR."
2009847,ROANOKE,RESIDENCE INN,2398426,Restaurant,Risk 1 (High),11 S LA SALLE ST ,"Chicago,IL,60603",04/05/2017,Canvass,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED FOOD STORED ON THE FLOOR OF THE WALK IN COOLER. INSTRUCTED TO STORE ALL FOOD 6 INCHES ABOVE THE FLOOR FOR PROPER CLEANING OF THE FLOOR. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: OBSERVED WET MOP HEAD STORED INSIDE OF BUCKETS IN THE MAINTENANCE ROOM. INSTRUCTED TO STORE ALL WET MOP HEADS HANGING OR INVERTED."
2009837,Chicago Academy for the Arts,Chicago Academy for the Arts,3200708,School,Risk 3 (Low),1010 W Chicago AVE ,"Chicago,IL,60642",04/05/2017,Canvass,Pass,
2009741,LITTLE LULU'S ITALIAN ICE INC.,LITTLE LULU'S ITALIAN ICE,2516653,Mobile Frozen Desserts Vendor,Risk 3 (Low),9416 W IRVING PARK RD ,"SCHILLER PARK,IL,60176",04/04/2017,License,Pass,
2009745,LITTLE LULU'S ITALIAN ICE,LITTLE LULU'S ITALIAN ICE,2522507,Mobile Frozen Desserts Vendor,Risk 3 (Low),9416 W IRVING PARK RD ,"SCHILLER PARK,IL,60176",04/04/2017,License,Pass,
2009720,THE GODDESS GOLD COAST,THE GODDESS AND GROCER,2397687,Restaurant,Risk 1 (High),1127 N STATE ST ,"CCHICAGO,IL,60610",04/04/2017,Canvass,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: FOUND GRAYISH BUILD-UP INSIDE THE RIGHT HAND CORNER OF THE INTERIOR PANEL OF THE ICE MACHINE IN THE REAR AREA. MUST CLEAN, SANITIZE AND MAINTAIN. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FOUND TORN/BROKEN FLOOR COVERING AT THE STAIRWAY CASE LEADING TO THE BASEMENT DRY STORAGE AREA. MUST REPAIR AND MAINTAIN SO AS TO BE SMOOTH AND EASILY CLEANABLE AT ALL TIMES. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: FOUND LIGHT SHIELD COVER ABOVE THE 3-COMP DISH WASHING SINK WARPED AND BUCKLED. MUST REPAIR/REPLACE AND MAINTAIN."
2009410,BRITISH AIRWAYS,BRITISH AIRWAYS-1ST CLASS (T5-M12),2517809,Restaurant,Risk 3 (Low),11601 W TOUHY AVE ,",IL,60666",03/28/2017,License,Fail,
2015229,A-MI-THA RESTAURANT,A-MI-THA RESTAURANT,1143174,Restaurant,Risk 1 (High),6207 N MILWAUKEE AVE ,"Chicago,IL,60646",03/28/2017,Short Form Complaint,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: Above violation still remaining(Caulk around 3 compartment sink in rear kitchen prep area in state of disrepair, shall be repaired/replaced). | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: Above violation still remaining( Walk in cooler shelving/racks not clean, had excess food debris accumulation, need detailed cleaning(crevices), Reach in cooler shelving/racks in rear kitchen area not clean, need detailed cleaning(crevices). Prep tables lower shelving not clean, need detailed cleaning(crevices)). | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: Corrected. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Above violation still remaining( Damaged/stained ceiling tiles in rear kitchen area, and by walk in cooler, shall be repaired/replaced.). | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Corrected."
2009417,BRITISH AIRWAYS,BRITISH AIRWAYS-TERRACE (T5-M11),2522168,Restaurant,Risk 1 (High),11601 W TOUHY AVE ,",IL,60666",03/28/2017,License,Pass,"38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Observed a small leak at the right dishwasher near the front bottom panel. Instructed facility to repair and maintain. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: Observed a torn gasket on the left door of the 2 door juice cooler. Instructed facility to replace and maintain. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: Observed the floor under the dishwasher to be dirty. Instructed facility to clean and maintain."
2009419,BRITISH AIRWAYS,BRITISH AIRWAYS-TERRACE (T5-M11),2522169,Restaurant,Risk 3 (Low),11601 W TOUHY AVE ,",IL,60666",03/28/2017,License,Pass,
2009414,BRITISH AIRWAYS,BRITISH AIRWAYS-1ST CLASS (T5-M12),2517808,Restaurant,Risk 2 (Medium),11601 W TOUHY AVE ,",IL,60666",03/28/2017,License,Fail,"11. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, DESIGNED, AND MAINTAINED - Comments: Observed no exposed handsink in the rear storage/dishwashing area. Instructed facility to install an exposed handsink with hot and cold running water under city pressure and to maintain. Critical violation 7-38-030."
2009394,BISI RESTAURANT,BISI RESTAURANT,2374042,MFD TRUCK,Risk 3   (Low),853 S ROSELLE RD ,"SCHAUMBURG,IL,60193",03/28/2017,License,Pass,40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: INSTRUCTED TO PROVIDE STEAM THERMOMETER TO MONITOR FOOD TEMPERATURES.
2009387,"DINKY DONUTS, INC","DINKY DONUTS, INC",2262653,Shared Kitchen User (Long Term),Risk 2 (Medium),1223 N ROSSELL ,"OAK PARK,IL,60302",03/28/2017,Canvass,Pass w/ Conditions,"21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: NO CITY OF CHICAGO CERTIFIED FOOD MANAGER ON SITE, NO CERTIFICATE POSTED, WHILE FOOD (DONUT MIX) IS BEING PREPARED AND PACKAGED. A CITY OF CHICAGO CERTIFIED FOOD MANAGER MUST BE ON SITE AT ALL TIMES WHILE FOOD IS HANDLED AT THIS FACILITY. SERIOUS VIOLATION: 7-38-012"
1996054,AUNTIE VEE'S CUPCAKES & DESSERTS,AUNTIE VEE'S CUPCAKES & DESSERTS,2314388,Mobile Food Dispenser,Risk 3 (Low),1020 W DEVON ,"ELK GROVE VILLAGE,IL,60007",03/22/2017,License Re-inspection,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CORRECTED. | 12. HAND WASHING FACILITIES: WITH SOAP AND SANITARY HAND DRYING DEVICES, CONVENIENT AND ACCESSIBLE TO FOOD PREP AREA - Comments: HAND SOAP AND PAPER TOWEL ARE NOW PROVIDED ON THE EXPOSED HAND SINK. VIOLATION CORRECTED AND ABATED. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CORRECTED. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: DOORS ON THE PASSENGER AND DRIVER SIDE ARE NOW RODENT/INSECTS PROOFED. VIOLATION CORRECTED AND ABATED."
2015212,A-MI-THA RESTAURANT,A-MI-THA RESTAURANT,1143174,Restaurant,Risk 1 (High),6207 N MILWAUKEE AVE ,"Chicago,IL,60646",03/17/2017,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: Caulk around 3 compartment sink in rear kitchen prep area in state of disrepair, shall be repaired/replaced. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: Walk in cooler shelving/racks not clean, had excess food debris accumulation, need detailed cleaning(crevices), Reach in cooler shelving/racks in rear kitchen area not clean, need detailed cleaning(crevices).
Prep tables lower shelving not clean, need detailed cleaning(crevices). | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: Floors under 3 compartment sink area, and by rear kitchen area not clean, need detailed cleaning(corners). | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Damaged/stained ceiling tiles in rear kitchen area by walk in cooler, shall be repaired/replaced. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: 3 compartment sink faucet in rear kitchen prep area leaking at neck, shall be repaired/replaced."
1995776,MONICA'S PIZZA,MONICA'S PIZZA,2522031,Restaurant,Risk 1 (High),6446-6448 S PULASKI RD ,",IL,",03/17/2017,License,Pass,
1995223,AUNTIE VEE'S CUPCAKES & DESSERTS,AUNTIE VEE'S CUPCAKES & DESSERTS,2314388,Mobile Food Dispenser,Risk 3 (Low),1020 W DEVON ,"ELK GROVE VILLAGE,IL,60007",03/08/2017,License,Fail,"12. HAND WASHING FACILITIES: WITH SOAP AND SANITARY HAND DRYING DEVICES, CONVENIENT AND ACCESSIBLE TO FOOD PREP AREA - Comments: NO PAPER TOWEL AND HAND SOAP ON THE EXPOSED HAND SINK. MUST PROVIDE.
CRITICAL VIOLATION 7-38-030. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: DOOR ON THE PASSENGER SIDE AND DRIVER SIDE WITH OVER 1/3 OF AN INCH GAP ON THE BOTTOM CORNER OF THE DOOR AND EXIT DOOR WITH I/4 OF AN INCH GAP IN BETWEEN THE BOTTOM OF THE DOOR. INSTRUCTED TO RODENT/INSECTS PROOFED THE DOORS.
SERIOUS VIOLATION 7-38-020. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CLEAN IN DETAIL AND SANITIZE THE RUBBER GASKET WITH MOLDY LIKE SUBSTANCE ALONG THE DOORS OF THE TWO CHEST FREEZER AND MAINTAIN. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CLEAN THE FLOOR IN THE FRONT AREA UNDER AND AROUND THE TWO SEATS AND MAINTAIN."
1990124,7-ELEVEN #37622B,7-ELEVEN #37622B,2492548,Grocery Store,Risk 2 (Medium),4 W JACKSON BLVD ,",IL,",03/07/2017,License,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: FOUND THE WINDOW SILLS, CEILING AND THE CEILING VENTS WITH DIRT/DUST BUILD UP IN THE FRONT PREP AREA AND TOILET ROOM. INSTRUCTED TO CLEAN AND MAINTAIN. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: FOUND THE LOWER SURFACE OF THE CABINETS UNDER THE BEVERAGE STATION WITH SPILLS AND DIRT. INSTRUCTED TO CLEAN AND MAINTAIN."
1990142,IZAKAYA YUME,IZAKAYA YUME,2476379,Mobile Food Preparer,Risk 2 (Medium),950 ESTES CT ,"SCHAUMBURG,IL,60193",03/07/2017,License,Pass,"30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: Chicago business license number not posted on truck. Must post and maintain the Chicago business license number on both lateral sides of truck at least 2 inches high."
1990130,7-ELEVEN #37622B,7-ELEVEN #37622B,2492551,Grocery Store,Risk 2 (Medium),4 W JACKSON BLVD ,",IL,",03/07/2017,License,Pass,
1990118,7-ELEVEN # 37622A,7 ELEVEN,2442933,Grocery Store,Risk 1 (High),4 W JACKSON BLVD ,",IL,",03/07/2017,Canvass,Out of Business,
1989593,THREE CHEFS RESTURANT,THREE CHEFS RESTURANT,2009471,Restaurant,Risk 1 (High),8125 S HALSTED ST ,",IL,60620",02/23/2017,Complaint Re-inspection,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: ABATED. | 45. FOOD HANDLER REQUIREMENTS MET - Comments: ALL EMPLOYEES CLASSIFIED AS FOOD HANDLERS THAT ARE NOT CERTIFIED FOOD SERVICE MANAGERS MUST MEET IDPH FOOD HANDLER REQUIREMENTS. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: REMOVE EXCESSIVE ICY BUILD-UP FROM TOP FREEZER COMPARTMENT OF THE REFRIGERATOR IN THE KITCHEN PREP AREA. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: REPAIR LEAKY FAUCET AT 3 COMPARTMENT SINK IN DISH WASHING AREA. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: REMOVE PEELING PAINT AND RE-PAINT SAME AREAS OF WALLS IN DINING ROOM. CLEAN AND/OR PAINT WALLS AND DOORS IN FOOD PREP AND REAR STORAGE AREAS. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: ALL PREVIOUSLY AFFECTED AREAS CLEANED."
1989559,CAFE 222 LLC,CAFE 222 LLC,2496208,Restaurant,Risk 1 (High),222 N CANAL ST ,"Chicago,IL,60606",02/23/2017,License,Pass,
1989551,CAFE 222 LLC,CAFE 222 LLC,2496207,Restaurant,Risk 1   (High),222 N CANAL ST ,"Chicago,IL,60606",02/23/2017,License,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: Found porous surfaces (raw wood/unsealed brick) in several areas of mixology area, dry storage in basement, on walls in hallways of kitchen, and in 'ops room' (where prepackaged foods will be staged). Instructed must seal or paint all porous surfaces where food may be present. All surfaces must be smooth and easily cleanable. Must maintain same.  | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Found soda gun without attached drain line in front bar and bar in private room ('the Room'). Must install and maintain same.

Found ventilation not properly functioning on fl 1, north restrooms. Must repair and maintain. 

Found missing faucet on right washbowl sink, 2nd floor men's restroom. Must repair/replace. Must maintain same.  | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: Found soft serve ice cream machine (not connected) stored in rear storage room. Must remove to prevent pest harborage. If it will be installed, must provide proper faucet with hot and cold water, over machine to allow for cleaning. Must maintain same.  | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Found large hole in rear brick wall in basement dry storage area. 
Found several holes in walls of IT room in rear of facility. Must seal all holes to prevent pest entry. Must maintain same.
"
1989406,ABUNDANT RESTAURANT,ABUNDANT RESTAURANT,2334464,Mobile Food Dispenser,Risk 3 (Low),1509 SIBLEY BLVD ,"CALUMET CITY,IL,60409",02/21/2017,License,Pass w/ Conditions,"11. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, DESIGNED, AND MAINTAINED - Comments: OBSERVED INADEQUATE HAND WASHING FACILITIES.EXCESSIVELY LOW WATER PRESSURE AT EXPOSED HAND SINK. WATER PRESSURE NOT ADEQUATE FOR PROPER HAND WASHING.MUST REPAIR.
NO CITATION
 HAND SINK  LOW WATER PRESSURE REPAIRED DURING INSPECTION. | 12. HAND WASHING FACILITIES: WITH SOAP AND SANITARY HAND DRYING DEVICES, CONVENIENT AND ACCESSIBLE TO FOOD PREP AREA - Comments: NO HAND SOAP AT HAND SINK. MANAGER WENT TO GET SOAP DURING INSPECTION PROVIDED SOAP.-CDI.
 CRITICAL VIOLATION
NO CITATION. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: ALL PREPACKEGED FOOD ITEMS SOLD FROM MFD VEHICLE, MUST BE PROPERLY LABELED."
1989214,HALSTED STREET DELI & BAGEL,,2358755,Restaurant,Risk 1 (High),133 N WELLS ST ,",IL,",02/16/2017,Canvass,Out of Business,
1983209,SOUP BARZ,SOUP BARZ,2511871,Restaurant,Risk 1 (High),133 N WELLS ST ,",IL,",2017-02-16,License,Pass,"38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Found ventilation in restrooms not functioning properly. Instructed to repair and maintain same.  | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: Found potting soil on floor in mechanical closet in rear hallway. Must remove, clean and maintain same. "
